ID,average
ID620,0.0
ID621,0.9583333333333334
ID622,0.0
ID623,-0.020833333333333332
ID624,0.0
ID625,0.0
ID626,22.0
ID627,13.041666666666666
ID628,301.8958333333333
ID629,2.875
ID630,5.833333333333333
ID631,4.875
ID632,0.0
ID633,-0.20833333333333334
ID635,10.333333333333334
ID636,-0.16666666666666666
ID637,-0.16666666666666666
ID638,0.0
ID639,0.0
ID640,4.6875
ID641,122.75
ID642,-0.16666666666666666
ID643,-0.3541666666666667
ID644,41.875
ID645,-0.16666666666666666
ID646,21.4375
ID647,7.8125
ID648,-0.020833333333333332
ID649,2.0833333333333335
ID650,0.0
ID651,42.895833333333336
ID652,0.0
ID653,0.0
ID654,0.0
ID655,0.0
ID656,-0.22916666666666666
ID657,-0.25
ID658,0.4166666666666667
ID659,0.0
ID660,21.375
ID661,141.75
ID662,30.166666666666668
ID663,0.0
ID665,2.5833333333333335
ID666,4.854166666666667
ID667,8.458333333333334
ID668,0.8333333333333334
ID669,0.0
ID670,3.2708333333333335
ID671,-0.16666666666666666
ID672,-0.020833333333333332
ID673,-0.020833333333333332
ID674,0.0
ID675,60.4375
ID676,31.4375
ID677,0.0
ID678,-0.16666666666666666
ID679,-1.0
ID680,0.0
ID681,41.916666666666664
ID682,0.0
ID683,5.583333333333333
ID684,0.0
ID685,15.458333333333334
ID687,-0.25
ID688,-0.1875
ID690,7.895833333333333
ID691,6.0625
ID692,12.291666666666666
ID693,0.0
ID694,0.0
ID695,0.0
ID696,-0.16666666666666666
ID697,-0.1875
ID698,61.916666666666664
ID699,3.1666666666666665
ID700,1.3333333333333333
ID701,4.229166666666667
ID702,0.0
ID703,1.0
ID704,0.0
ID705,2.4583333333333335
ID706,0.041666666666666664
ID707,-0.08333333333333333
ID708,32.958333333333336
ID709,0.0
ID710,133.5
ID711,0.0
ID712,0.0
ID713,0.7708333333333334
ID714,108.47916666666667
ID715,0.16666666666666666
ID716,-1.0
ID717,-0.020833333333333332
ID723,-0.16666666666666666
ID724,0.0
ID725,8.4375
ID727,73.5
ID728,29.854166666666668
ID729,0.6875
ID731,-0.1875
ID732,5.395833333333333
ID733,0.0
ID734,-0.125
ID735,0.25
ID736,0.0
ID737,4.5625
ID738,7.895833333333333
ID739,16.708333333333332
ID740,0.0
ID741,0.0
ID742,79.14583333333333
ID743,0.0
ID744,0.1875
ID745,-0.16666666666666666
ID746,-0.16666666666666666
ID747,-0.16666666666666666
ID748,3.9375
ID749,-0.020833333333333332
ID750,19.3125
ID751,-1.0
ID752,88.04166666666667
ID754,-1.0
ID755,0.0
ID756,0.0
ID757,-0.16666666666666666
ID758,-0.16666666666666666
ID759,-0.16666666666666666
ID760,5.791666666666667
ID761,25.916666666666668
ID762,0.0
ID763,-0.1875
ID764,-0.16666666666666666
ID765,2.0833333333333335
ID767,-0.020833333333333332
ID768,6.75
ID769,1.0
ID770,4.625
ID771,-0.0625
ID773,0.0
ID774,7.104166666666667
ID776,9.8125
ID777,0.3333333333333333
ID778,0.08333333333333333
ID779,-0.041666666666666664
ID780,0.0
ID781,1.3333333333333333
ID783,16.270833333333332
ID784,-0.16666666666666666
ID785,-0.020833333333333332
ID786,5.8125
ID787,0.0
ID788,17.0
ID789,-0.020833333333333332
ID794,0.0
ID795,-0.041666666666666664
ID796,0.0
ID798,64.4375
ID799,0.0
ID800,-0.14583333333333334
ID801,0.0
ID802,5.75
ID805,-0.041666666666666664
ID806,1.4375
ID807,2.0
ID808,-0.08333333333333333
ID809,-0.10416666666666667
ID811,428.2708333333333
ID813,-0.020833333333333332
ID814,0.6875
ID815,-0.2708333333333333
ID816,-0.041666666666666664
ID817,0.0
ID818,0.0
ID819,0.9166666666666666
ID820,-0.020833333333333332
ID821,0.0
ID822,10.041666666666666
ID823,-0.041666666666666664
ID824,-0.16666666666666666
ID825,2.5625
ID826,0.0
ID827,17.125
ID828,68.02083333333333
ID829,20.5
ID830,-0.6875
ID831,0.9791666666666666
ID832,40.6875
ID833,0.0
ID834,0.9583333333333334
ID835,0.0
ID838,-0.16666666666666666
ID839,-0.1875
ID840,0.0
ID841,-0.020833333333333332
ID842,0.0
ID843,-0.25
ID844,12.979166666666666
ID845,1.2708333333333333
ID846,22.145833333333332
ID847,-0.3125
ID848,267.7083333333333
ID849,15.291666666666666
ID850,-0.16666666666666666
ID851,-0.16666666666666666
ID852,3.0
ID853,9.395833333333334
ID854,1.0
ID855,0.0
ID856,0.0
ID857,0.9375
ID858,-0.2708333333333333
ID859,0.0
ID860,-0.0625
ID862,4.875
ID863,3.875
ID864,0.0
ID865,3.5625
ID866,0.3333333333333333
ID867,-0.16666666666666666
ID868,2.9166666666666665
ID869,0.0
ID870,-1.0
ID871,0.6666666666666666
ID872,0.0
ID873,3.0416666666666665
ID874,-0.16666666666666666
ID875,-0.020833333333333332
ID876,9.604166666666666
ID877,-0.08333333333333333
ID878,0.0
ID879,0.7916666666666666
ID880,-0.041666666666666664
ID881,6.541666666666667
ID882,0.0
ID883,0.0
ID884,2.0
ID885,-0.16666666666666666
ID886,0.0
ID887,0.0
ID888,-0.125
ID889,38.958333333333336
ID890,28.541666666666668
ID891,-0.1875
ID892,-0.0625
ID893,-0.020833333333333332
ID894,10.395833333333334
ID895,0.5833333333333334
ID897,8.708333333333334
ID898,-0.125
ID899,-0.4791666666666667
ID900,-0.020833333333333332
ID901,7.8125
ID902,0.0
ID903,-0.16666666666666666
ID904,-0.16666666666666666
ID905,-0.125
ID906,-0.08333333333333333
ID907,2.5416666666666665
ID908,18.5
ID909,0.0
ID910,2.8958333333333335
ID911,5.708333333333333
ID912,2.375
ID913,-0.020833333333333332
ID914,-0.020833333333333332
ID916,-0.16666666666666666
ID917,-0.22916666666666666
ID918,-0.1875
ID919,-0.2708333333333333
ID920,-0.020833333333333332
ID921,0.0
ID922,-0.10416666666666667
ID923,0.0
ID924,1.2708333333333333
ID925,7.333333333333333
ID926,-0.020833333333333332
ID927,-0.125
ID928,2.5208333333333335
ID929,0.0
ID930,0.0
ID931,-0.1875
ID932,-0.020833333333333332
ID933,0.6041666666666666
ID935,0.875
ID936,247.14583333333334
ID937,0.0
ID938,0.10416666666666667
ID939,0.0
ID940,0.0
ID942,25.895833333333332
ID943,11.4375
ID944,13.4375
ID945,-0.020833333333333332
ID948,214.0625
ID949,0.0
ID950,-0.08333333333333333
ID951,25.375
ID952,-0.16666666666666666
ID953,-0.16666666666666666
ID954,7.083333333333333
ID955,-0.020833333333333332
ID956,-0.16666666666666666
ID957,-0.16666666666666666
ID958,-0.08333333333333333
ID959,0.0
ID960,80.0
ID961,2.1666666666666665
ID962,85.39583333333333
ID963,1.9375
ID964,3.6458333333333335
ID965,-0.020833333333333332
ID966,-0.020833333333333332
ID967,1.0
ID968,2.6875
ID969,-0.16666666666666666
ID970,-0.0625
ID971,3.25
ID972,6.0625
ID973,1.8541666666666667
ID974,-0.020833333333333332
ID975,-0.16666666666666666
ID976,0.0
ID977,85.77083333333333
ID978,-0.020833333333333332
ID979,-0.041666666666666664
ID980,-0.4583333333333333
ID981,12.770833333333334
ID982,4.0
ID983,59.708333333333336
ID984,-0.041666666666666664
ID985,3.8958333333333335
ID986,-0.16666666666666666
ID987,-0.020833333333333332
ID988,1.6875
ID989,13.791666666666666
ID990,14.520833333333334
ID991,0.0
ID992,2.8125
ID993,27.75
ID994,0.875
ID995,-0.16666666666666666
ID996,87.70833333333333
ID997,223.41666666666666
ID998,0.0
ID999,0.0
ID1000,-0.020833333333333332
ID1001,5.625
ID1002,-0.75
ID1003,3.4166666666666665
ID1004,34.4375
ID1005,39.229166666666664
ID1006,0.0
ID1007,-0.020833333333333332
ID1008,2.3333333333333335
ID1009,0.0
ID1011,-0.16666666666666666
ID1012,-0.16666666666666666
ID1013,1.75
ID1014,0.0
ID1015,0.0
ID1016,13.3125
ID1017,-0.16666666666666666
ID1018,0.0
ID1019,0.0
ID1020,0.0
ID1021,-0.16666666666666666
ID1022,0.6458333333333334
ID1023,0.0
ID1024,0.7916666666666666
ID1025,429.6458333333333
ID1026,18.375
ID1027,333.7291666666667
ID1028,-0.125
ID1029,69.1875
ID1031,-0.020833333333333332
ID1032,0.5
ID1033,-0.4166666666666667
ID1034,14.583333333333334
ID1035,-0.125
ID1036,0.0
ID1037,0.9583333333333334
ID1038,-0.16666666666666666
ID1039,33.895833333333336
ID1040,-0.16666666666666666
ID1041,0.6041666666666666
ID1042,16.729166666666668
ID1043,0.0
ID1044,29.4375
ID1045,-0.16666666666666666
ID1046,0.0
ID1047,0.0
ID1048,-0.1875
ID1049,42.083333333333336
ID1050,4.666666666666667
ID1051,5.666666666666667
ID1052,0.0
ID1053,0.0
ID1054,-0.16666666666666666
ID1055,-0.8125
ID1056,-0.10416666666666667
ID1057,22.375
ID1058,0.0
ID1059,-0.10416666666666667
ID1060,0.0
ID1061,0.6458333333333334
ID1062,121.64583333333333
ID1063,1.9583333333333333
ID1065,-0.16666666666666666
ID1066,36.583333333333336
ID1067,0.0
ID1068,65.10416666666667
ID1069,6.5625
ID1070,-0.125
ID1071,-0.020833333333333332
ID1072,-1.0
ID1073,0.0
ID1074,3.4791666666666665
ID1075,-0.16666666666666666
ID1076,11.604166666666666
ID1077,-0.1875
ID1078,0.0
ID1079,63.4375
ID1080,-0.020833333333333332
ID1081,-0.0625
ID1082,11.1875
ID1083,1.0
ID1084,3.2291666666666665
ID1085,27.145833333333332
ID1086,0.8958333333333334
ID1087,6.541666666666667
ID1088,-0.1875
ID1089,0.8541666666666666
ID1090,50.791666666666664
ID1091,26.8125
ID1093,-0.020833333333333332
ID1094,1.0
ID1095,2.9166666666666665
ID1096,93.3125
ID1097,-0.020833333333333332
ID1098,-0.020833333333333332
ID1099,-0.020833333333333332
ID1100,0.0
ID1101,21.916666666666668
ID1102,1.2916666666666667
ID1103,17.9375
ID1104,0.0
ID1105,-0.0625
ID1106,0.0
ID1107,2.2916666666666665
ID1109,-0.16666666666666666
ID1110,-1.0
ID1111,52.729166666666664
ID1112,16.645833333333332
ID1113,5.958333333333333
ID1114,-0.20833333333333334
ID1115,4.729166666666667
ID1116,5.333333333333333
ID1117,37.458333333333336
ID1119,-0.16666666666666666
ID1120,1.4583333333333333
ID1121,7.0
ID1122,0.0
ID1123,-0.125
ID1124,-0.020833333333333332
ID1125,0.9166666666666666
ID1126,0.0
ID1127,-0.10416666666666667
ID1128,2.3333333333333335
ID1129,-0.08333333333333333
ID1130,17.520833333333332
ID1131,-0.041666666666666664
ID1132,0.0
ID1133,-0.041666666666666664
ID1134,12.416666666666666
ID1135,0.6875
ID1136,-0.125
ID1137,0.0
ID1139,9.645833333333334
ID1140,40.354166666666664
ID1141,266.6458333333333
ID1142,-0.0625
ID1143,31.166666666666668
ID1144,24.916666666666668
ID1145,95.77083333333333
ID1146,0.0
ID1147,16.458333333333332
ID1148,0.9791666666666666
ID1149,14.041666666666666
ID1150,1.9375
ID1151,114.60416666666667
ID1152,-0.0625
ID1153,0.2708333333333333
ID1154,-0.08333333333333333
ID1155,9.375
ID1156,6.5625
ID1157,1.9375
ID1158,-0.16666666666666666
ID1159,-0.020833333333333332
ID1160,0.0
ID1161,-0.22916666666666666
ID1162,407.0416666666667
ID1163,0.0
ID1164,5.895833333333333
ID1165,0.0
ID1166,1.0
ID1167,-0.16666666666666666
ID1168,10.354166666666666
ID1169,1.9166666666666667
ID1170,-0.16666666666666666
ID1171,220.70833333333334
ID1172,-0.16666666666666666
ID1174,0.0
ID1175,-0.2916666666666667
ID1176,0.0
ID1177,15.708333333333334
ID1178,10.041666666666666
ID1179,-0.020833333333333332
ID1180,-0.0625
ID1181,2.4166666666666665
ID1182,201.89583333333334
ID1183,-0.16666666666666666
ID1184,-0.020833333333333332
ID1185,0.0
ID1186,1.7916666666666667
ID1187,1.9375
ID1188,-0.16666666666666666
ID1189,0.0
ID1190,-0.16666666666666666
ID1193,3.8958333333333335
ID1194,-0.125
ID1195,0.7083333333333334
ID1198,0.0
ID1199,-0.020833333333333332
ID1201,1.9791666666666667
ID1203,-0.020833333333333332
ID1204,-0.16666666666666666
ID1206,0.0
ID1207,-0.14583333333333334
ID1208,-0.16666666666666666
ID1209,3.3333333333333335
ID1210,-0.25
ID1211,-0.020833333333333332
ID1212,0.25
ID1213,6.3125
ID1214,18.354166666666668
ID1215,1.125
ID1216,-0.125
ID1217,4.020833333333333
ID1218,0.375
ID1219,0.0
ID1220,46.791666666666664
ID1222,1.7291666666666667
ID1223,0.0
ID1224,2.9791666666666665
ID1225,0.2916666666666667
ID1226,0.0
ID1227,-0.125
ID1228,1.2916666666666667
ID1230,65.75
ID1231,-0.10416666666666667
ID1232,0.0
ID1233,11.604166666666666
ID1234,-0.16666666666666666
ID1235,2.3958333333333335
ID1236,25.104166666666668
ID1237,0.0
ID1238,0.0
ID1239,-0.020833333333333332
ID1240,0.16666666666666666
ID1241,0.9791666666666666
ID1243,-0.25
ID1244,14.3125
ID1245,-0.020833333333333332
ID1246,-0.0625
ID1248,-0.22916666666666666
ID1249,-0.041666666666666664
ID1250,-0.16666666666666666
ID1251,0.875
ID1252,0.5833333333333334
ID1253,-0.20833333333333334
ID1254,3.0833333333333335
ID1255,-0.3958333333333333
ID1256,-0.1875
ID1257,-0.16666666666666666
ID1258,0.0
ID1259,23.145833333333332
ID1260,-0.16666666666666666
ID1262,8.583333333333334
ID1263,-0.020833333333333332
ID1264,142.39583333333334
ID1265,0.0
ID1267,0.0
ID1268,-0.14583333333333334
ID1269,5.895833333333333
ID1273,42.645833333333336
ID1274,0.0
ID1275,3.6875
ID1276,-0.16666666666666666
ID1277,-0.5208333333333334
ID1278,-0.22916666666666666
ID1279,74.45833333333333
ID1280,-0.16666666666666666
ID1281,-0.375
ID1283,-0.16666666666666666
ID1284,-0.16666666666666666
ID1285,0.6041666666666666
ID1286,-0.2708333333333333
ID1287,5.291666666666667
ID1288,-0.22916666666666666
ID1289,-0.20833333333333334
ID1290,4.9375
ID1291,-0.22916666666666666
ID1292,-0.25
ID1293,3.625
ID1294,1.5833333333333333
ID1295,2.0
ID1296,12.5625
ID1297,0.4375
ID1298,0.0
ID1299,5.6875
ID1300,3.4375
ID1301,7.125
ID1302,13.4375
ID1303,0.0
ID1304,-0.16666666666666666
ID1306,-0.16666666666666666
ID1307,-0.16666666666666666
ID1308,-0.16666666666666666
ID1309,0.0
ID1310,0.0
ID1311,0.0
ID1312,14.9375
ID1313,-0.020833333333333332
ID1314,-0.020833333333333332
ID1315,8.541666666666666
ID1316,0.0
ID1317,2.125
ID1318,0.4583333333333333
ID1319,0.0
ID1320,-0.16666666666666666
ID1322,0.0
ID1323,47.416666666666664
ID1324,16.708333333333332
ID1325,3.7083333333333335
ID1326,3.0208333333333335
ID1327,0.0
ID1328,-0.041666666666666664
ID1329,1.5416666666666667
ID1330,143.54166666666666
ID1331,-0.16666666666666666
ID1332,0.0
ID1333,-0.5416666666666666
ID1334,52.270833333333336
ID1335,88.10416666666667
ID1336,-0.020833333333333332
ID1337,0.9583333333333334
ID1338,0.3333333333333333
ID1339,-0.0625
ID1340,4.1875
ID1341,411.4166666666667
ID1342,103.97916666666667
ID1346,4.520833333333333
ID1347,-0.6458333333333334
ID1348,0.5833333333333334
ID1349,0.0
ID1350,-0.020833333333333332
ID1351,20.5625
ID1352,-0.16666666666666666
ID1354,-0.16666666666666666
ID1355,-0.16666666666666666
ID1356,10.145833333333334
ID1357,18.041666666666668
ID1358,-0.16666666666666666
ID1359,-0.16666666666666666
ID1360,-0.020833333333333332
ID1361,0.0
ID1362,2.7708333333333335
ID1363,4.916666666666667
ID1364,0.0
ID1366,0.0
ID1367,-0.041666666666666664
ID1368,0.0
ID1369,5.458333333333333
ID1370,-0.020833333333333332
ID1371,-0.020833333333333332
ID1372,0.9791666666666666
ID1375,-0.16666666666666666
ID1376,0.8541666666666666
ID1377,29.0625
ID1378,3.5625
ID1379,8.9375
ID1380,-0.16666666666666666
ID1381,-0.16666666666666666
ID1382,-0.16666666666666666
ID1384,-0.16666666666666666
ID1385,-0.16666666666666666
ID1386,0.0
ID1387,0.0
ID1388,1.0
ID1389,7.958333333333333
ID1390,30.458333333333332
ID1392,3.0208333333333335
ID1393,16.645833333333332
ID1395,1.7708333333333333
ID1396,13.625
ID1397,29.791666666666668
ID1398,0.0
ID1399,0.0
ID1400,-0.020833333333333332
ID1401,-0.020833333333333332
ID1402,80.25
ID1403,0.0
ID1404,2.2916666666666665
ID1405,-0.041666666666666664
ID1406,24.770833333333332
ID1407,33.458333333333336
ID1408,-0.16666666666666666
ID1410,39.354166666666664
ID1411,0.0
ID1412,0.75
ID1413,-1.0
ID1414,-0.5833333333333334
ID1415,-0.16666666666666666
ID1416,-0.16666666666666666
ID1417,25.770833333333332
ID1418,-0.16666666666666666
ID1419,0.0
ID1420,-0.020833333333333332
ID1421,0.0
ID1422,0.0
ID1423,0.0
ID1424,0.4791666666666667
ID1425,24.854166666666668
ID1426,-0.020833333333333332
ID1428,0.0
ID1429,4.125
ID1431,-0.125
ID1432,-0.1875
ID1433,63.875
ID1434,0.8958333333333334
ID1435,122.95833333333333
ID1437,0.0
ID1438,-0.020833333333333332
ID1439,0.0
ID1440,-0.16666666666666666
ID1441,0.6458333333333334
ID1442,2.2708333333333335
ID1443,87.79166666666667
ID1444,72.41666666666667
ID1445,111.625
ID1446,14.854166666666666
ID1447,0.0
ID1448,-0.020833333333333332
ID1449,31.9375
ID1451,1.25
ID1452,1.4791666666666667
ID1453,1.8125
ID1454,1.0
ID1457,3.7291666666666665
ID1458,-0.8958333333333334
ID1459,0.0
ID1460,8.6875
ID1461,-0.041666666666666664
ID1462,-0.08333333333333333
ID1463,-0.16666666666666666
ID1464,-0.0625
ID1465,7.270833333333333
ID1466,12.729166666666666
ID1467,7.5
ID1468,-0.16666666666666666
ID1469,-0.020833333333333332
ID1470,34.208333333333336
ID1471,-0.16666666666666666
ID1472,5.270833333333333
ID1473,7.0
ID1474,0.0
ID1475,-0.08333333333333333
ID1476,-0.041666666666666664
ID1477,-0.041666666666666664
ID1478,-0.10416666666666667
ID1479,78.47916666666667
ID1480,13.458333333333334
ID1481,0.9583333333333334
ID1482,35.229166666666664
ID1483,-0.041666666666666664
ID1484,0.3958333333333333
ID1485,0.375
ID1486,4.479166666666667
ID1487,4.229166666666667
ID1488,-0.16666666666666666
ID1489,-0.16666666666666666
ID1490,-0.16666666666666666
ID1491,12.979166666666666
ID1492,7.5625
ID1493,0.9791666666666666
ID1494,-0.16666666666666666
ID1495,-0.16666666666666666
ID1496,0.0
ID1497,0.0
ID1498,-0.125
ID1499,1.2708333333333333
ID1500,-0.16666666666666666
ID1501,-0.16666666666666666
ID1502,0.2916666666666667
ID1503,1.7083333333333333
ID1504,0.0
ID1505,1.8333333333333333
ID1506,0.0
ID1507,14.458333333333334
ID1508,0.6666666666666666
ID1509,-0.16666666666666666
ID1510,23.270833333333332
ID1512,-0.020833333333333332
ID1513,0.7083333333333334
ID1514,-0.041666666666666664
ID1515,1.2916666666666667
ID1516,-0.10416666666666667
ID1517,0.0
ID1518,-0.1875
ID1519,5.6875
ID1520,0.0
ID1522,0.5208333333333334
ID1523,-0.22916666666666666
ID1524,-0.7708333333333334
ID1525,7.25
ID1526,-0.020833333333333332
ID1527,3.5
ID1528,6.604166666666667
ID1529,0.0
ID1530,-0.7708333333333334
ID1531,2.9166666666666665
ID1532,-0.16666666666666666
ID1533,0.6666666666666666
ID1534,-0.020833333333333332
ID1535,-0.3125
ID1536,-0.2708333333333333
ID1537,0.0
ID1538,224.77083333333334
ID1539,0.0
ID1541,4.3125
ID1542,-0.16666666666666666
ID1543,4.1875
ID1544,0.9583333333333334
ID1545,-0.020833333333333332
ID1546,-0.25
ID1547,-0.041666666666666664
ID1548,-0.16666666666666666
ID1549,2.2083333333333335
ID1550,-0.16666666666666666
ID1551,2.9583333333333335
ID1552,0.8541666666666666
ID1553,5.9375
ID1554,20.958333333333332
ID1555,-0.020833333333333332
ID1556,0.0
ID1557,0.0
ID1558,0.0
ID1559,4.708333333333333
ID1560,0.0
ID1561,11.395833333333334
ID1562,-0.16666666666666666
ID1563,-0.125
ID1564,9.104166666666666
ID1565,0.0
ID1566,0.0
ID1567,-0.08333333333333333
ID1568,0.4375
ID1569,0.9583333333333334
ID1570,-0.16666666666666666
ID1571,-0.6875
